NET_ODA,POP,GNP_PCAP,INF_MORT,RIGHTS_REV,RIGHTS_INV,country,year
-3.208171458250472,0.08945910417103098,0.970657990722047,-0.14523080253631898,-0.4013917827205285,-0.445249964730683,"Iran, Islamic Rep.",1987
-3.0989747240403096,0.10067925780207208,0.9411386360247423,-0.16196374101266756,-0.40546510810816444,-0.4420734668819349,"Iran, Islamic Rep.",1988
-3.0929775098835606,0.11275942427158146,0.8507968582009018,-0.16848824762636236,-0.4095219088037787,-0.4650889542838317,"Iran, Islamic Rep.",1989
2.281325993749707,-2.2720930221472044,1.2867869819956272,-1.7973815454350754,0.6540117516163442,0.6212831528898164,Israel,1984
2.643169349313077,-2.2773011173004347,1.3508344500290654,-1.8029749796604702,0.6391966658312037,0.6135372795367658,Israel,1985
2.4912477010448297,-2.2805026018492467,1.3912213430288964,-1.874866894240665,0.6204656291251404,0.5927912480534563,Israel,1986
2.0357050880728393,-2.2853988087266845,1.4351338550891908,-1.914033739965764,0.6102091289579514,0.5663509469477969,Israel,1987
2.009409409427513,-2.2907513377253963,1.521304896887171,-1.9138066028352798,0.6061358035703155,0.5695274447965449,Israel,1988
1.9082510956559051,-2.2937177033747287,1.6470231335807775,-1.9124570530180687,0.6020790028747012,0.5465119573946483,Israel,1989
0.8856163693189879,-2.876272307694367,-0.31814641831736845,-1.829700336690243,0.5587015718120194,0.39813960157560657,Jamaica,1984
0.7884571823000359,-2.882531747546978,-0.32860512104382383,-1.8514015735659444,0.5438864860268788,0.39039372822255614,Jamaica,1985
0.7146168627597366,-2.8909838766790643,-0.47007022660184505,-1.874866894240665,0.5251554493208156,0.3696476967392466,Jamaica,1986
0.6447918187153889,-2.9022200704328864,-0.579769165453074,-1.9013485804384485,0.6102091289579514,0.5663509469477969,Jamaica,1987
0.7733014535843542,-2.9156259781819593,-0.5402174885524,-1.9313509124861894,0.6061358035703155,0.5695274447965449,Jamaica,1988
1.013639729850914,-2.9295346002734153,-0.4458087481586426,-1.9486601016820295,0.6020790028747012,0.5465119573946483,Jamaica,1989
-0.37095787369838895,-0.7369032872310175,-1.5879069631813076,-0.07511987070394188,-0.35758916006213565,-0.3903177587886636,Kenya,1984
-0.422063081240136,-0.7196912885534333,-1.634550354999501,-0.07244637658387741,-0.37240424584727627,-0.39806363214171403,Kenya,1985
-0.5352150821627218,-0.7026380630977402,-1.6390633120317541,-0.06986219826258941,-0.39113528255333957,-0.4188096636250236,Kenya,1986
-0.34549136518297696,-0.6867618745579817,-1.6026696323854874,-0.06843103871688569,-0.6890738551723095,-0.5322613417203128,Kenya,1987
-0.03802201153528312,-0.6711937849087161,-1.545011022002855,-0.06843768300184401,-0.6931471805599453,-0.5290848438715648,Kenya,1988
0.061213572055872106,-0.6558695319466963,-1.5012488649615436,-0.0673323632505678,-0.6972039812555597,-0.5521003312734615,Kenya,1989
-2.5439519651768623,-3.196208049128888,2.3246492334084974,-1.362895247982723,0.20202662787328704,-0.07186402767012891,Kuwait,1984
-2.6551291179304535,-3.1825498011196713,2.3357415585526207,-1.430784660437178,0.18721154208814636,-0.0796099010231795,Kuwait,1985
-2.591207035126946,-3.157505616650366,2.2887715249124794,-1.4720720146883797,-0.39113528255333957,-0.4188096636250236,Kuwait,1986
-3.149016037378336,-3.133763905074311,2.2685313785224035,-1.4986885232578926,-0.4013917827205285,-0.445249964730683,Kuwait,1987
-2.502872578879974,-3.1103826653944613,2.269580151522972,-1.5467509428419866,-0.40546510810816444,-0.4420734668819349,Kuwait,1988
-2.982322325110723,-3.100237769113505,2.2191701987080332,-1.5791644693142357,-0.18637835748956907,-0.36977877447950674,Kuwait,1989
0.7798823011726937,-3.2912161597570755,-1.2419559826055508,0.2524746918852536,-0.13444560874792594,-0.2950075789843387,Lesotho,1984
0.6045096705895011,-3.285188168489513,-1.2589382100410178,0.25533578038929233,-0.14926069453306645,-0.3027534523373892,Lesotho,1985
0.39762054845146266,-3.278434298184669,-1.3320382767368424,0.25811541436720076,-0.16799173123912972,-0.32349948382069876,Lesotho,1986
0.5641619170587411,-3.2727253137175913,-1.4710932745967682,0.25975039556966095,-0.4013917827205285,-0.445249964730683,Lesotho,1987
0.5430127210646176,-3.2658962074428888,-1.5301959362177144,0.2599564878219415,-0.6931471805599453,-0.5290848438715648,Lesotho,1988
0.5616790436426253,-3.259848874521079,-1.4464406284665485,0.2633042596674443,-0.4095219088037787,-0.4650889542838317,Lesotho,1989
-3.106240053310386,-2.410776409681155,1.5817786174961215,0.11203007796236253,-0.6452712325139165,-0.4773291357782934,Libya,1984
-3.2256333416838245,-2.3889020260520906,1.5123870881519914,0.10319484074532913,-0.6600863182990571,-0.4850750091313439,Libya,1985
-2.5916637604146295,-2.3685915309984122,1.4311674824018756,0.09364308673188915,-0.6788173550051204,-0.5058210406146535,Libya,1986
-3.230741176356213,-2.3588915855364885,1.3335116615419715,0.08225743338190165,-0.6890738551723095,-0.5322613417203128,Libya,1987
-3.2766908545349662,-2.3365643897394692,1.2387095406057704,0.06869299365232544,-0.6931471805599453,-0.5290848438715648,Libya,1988
-2.74809143315627,-2.322867749389478,1.2161471985589043,0.06038864239594823,-1.7958162699236693,-0.7062510111007199,Libya,1989
-0.6697814072152174,-1.4262350468179883,-1.5486862500280263,0.40493409439529504,-0.35758916006213565,-0.3903177587886636,Madagascar,1984
-0.5684032053686232,-1.419128111971443,-1.5773919411595525,0.4122681031784276,-0.37240424584727627,-0.39806363214171403,Madagascar,1985
-0.19086866136645658,-1.4115396892580439,-1.623559125495789,0.4277181987533807,-0.16799173123912972,-0.32349948382069876,Madagascar,1986
-0.20534019809555598,-1.4046109098951847,-1.6672081535230587,0.43429737481648545,-0.17824823140631876,-0.34993978492635813,Madagascar,1987
-0.29067503182825244,-1.3973119802680167,-1.7243519506586718,0.43963690739225686,-0.1823215567939546,-0.34676328707761,Madagascar,1988
-0.3107878300606853,-1.3897456294896613,-1.8126850234214318,0.4496540192900038,-0.00405680069561443,-0.2644182588216806,Madagascar,1989
-0.30230413281961843,-1.7615552095790559,-2.2944771640733936,0.638646597058739,-1.0507363406220809,-0.5573718434518298,Malawi,1984
-0.7487863515397658,-1.747799109917909,-2.270539121719498,0.645519131570691,-1.0655514264072217,-0.5651177168048803,Malawi,1985
-0.33607133550909973,-1.7338121980077776,-2.2425983339020124,0.6524604714312874,-1.0842824631132848,-0.5858637482881899,Malawi,1986
-0.025868066706087014,-1.7207345612454197,-2.265045154278679,0.6584160602889014,-1.0945389632804738,-0.6123040493938493,Malawi,1987
0.20549582954536394,-1.7078772096464883,-2.3157164369086747,0.663110982589826,-1.0986122886681098,-0.6091275515451011,Malawi,1988
0.20304571979145497,-1.6955492658376397,-2.329941537517713,0.673802091030219,-1.102669089363724,-0.6321430389469977,Malawi,1989
-0.3625062329939198,-0.9739879715344678,0.03477617600281343,-1.1292803968012177,0.20202662787328704,-0.07186402767012891,Malaysia,1984
-0.8225527555852845,-0.9676985210304913,0.12229284912232612,-1.1356119162562395,0.18721154208814636,-0.0796099010231795,Malaysia,1985
-1.1397535744705187,-0.9609016177131122,0.196015031915143,-1.1424990005274385,0.16848050538208323,-0.10035593250648898,Malaysia,1986
-0.530739980696926,-0.9562494161589796,0.18386789286141597,-1.1510429860385543,0.1582240052148942,-0.1267962336121484,Malaysia,1987
-1.8068730589448276,-0.9537507554162904,0.15837929677510992,-1.161570505905328,0,-0.2414027714197838,Malaysia,1988
-1.5840612130392044,-0.9503193091742225,0.1656604013870355,-1.169462066730556,-0.00405680069561443,-0.2644182588216806,Malaysia,1989
0.368833613436455,-1.7238468657320802,-2.2418334305879717,0.7346873807677631,-1.0507363406220809,-0.5573718434518298,Mali,1984
0.43641764358312696,-1.720219671032711,-2.3575504987091276,0.7464701912651015,-1.0655514264072217,-0.5651177168048803,Mali,1985
0.2763017003110717,-1.7155584102493378,-2.36395919090628,0.7584597606656085,-1.0842824631132848,-0.5858637482881899,Mali,1986
0.2321475745897671,-1.7109064723091572,-2.265045154278679,0.769607496257521,-1.0945389632804738,-0.6123040493938493,Mali,1987
0.35676122856525205,-1.7049919288391182,-2.1121174816674353,0.7796447988457774,-0.6931471805599453,-0.5290848438715648,Mali,1988
0.3816170207299168,-1.6977387813699312,-1.9797391080845979,0.7941105681239186,-0.6972039812555597,-0.5521003312734615,Mali,1989
1.195435139226385,-3.157103540728512,-1.394535570200768,0.46555871621172984,-1.0507363406220809,-0.5573718434518298,Mauritania,1984
1.269855948452249,-3.151494976657453,-1.3881499415210239,0.47382599617786103,-1.0655514264072217,-0.5651177168048803,Mauritania,1985
1.2037983701011608,-3.145848532108153,-1.4034972407189874,0.48220638403745036,-1.0842824631132848,-0.5858637482881899,Mauritania,1986
0.9638810757529942,-3.1412666197969554,-1.354833468480906,0.48964746989965047,-0.6890738551723095,-0.5322613417203128,Mauritania,1987
0.9472204483772645,-3.13729940427077,-1.3308630335972231,0.4958766257151328,-0.6931471805599453,-0.5290848438715648,Mauritania,1988
0.9376018301256553,-3.133456726906027,-1.2980206233482752,0.5046464934185688,-1.102669089363724,-0.6321430389469977,Mauritania,1989
0.14317071581939184,-3.686106152788923,-0.45435662315191755,-1.1329101648517965,0.6540117516163442,0.6212831528898164,Mauritius,1984
-0.1913593184517698,-3.7004094515430417,-0.4604305138232462,-1.146869070780874,0.6391966658312037,0.6135372795367658,Mauritius,1985
0.37792206401113293,-3.7107209374873964,-0.41345133260233713,-1.16191708638454,0.6204656291251404,0.5927912480534563,Mauritius,1986
0.5150796541578617,-3.722084615382981,-0.3105142621794587,-1.1333434089391534,0.6102091289579514,0.5663509469477969,Mauritius,1987
0.4050868480111947,-3.732564117607966,-0.15128168239544626,-1.1372778133362835,0.6061358035703155,0.5695274447965449,Mauritius,1988
0.31737817019730263,-3.743181357706871,0.0043922537909133145,-1.1951594122258404,0.6020790028747012,0.5465119573946483,Mauritius,1989
-3.350058569225187,0.6424448015961441,0.3309745134860865,-0.48818957819732567,0.33555802049780964,0.06166736495439353,Mexico,1984
-2.8973522123005804,0.6431922317065654,0.23725182190209038,-0.4882742717275883,0.18721154208814636,-0.0796099010231795,Mexico,1985
-2.4729527829378504,0.6442313062378614,0.2681616947123216,-0.4885725331207744,0.16848050538208323,-0.10035593250648898,Mexico,1986
-2.9822706605966856,0.6443035463951756,0.24726046969743568,-0.4901566676968306,0.1582240052148942,-0.1267962336121484,Mexico,1987
-2.8961300617982193,0.6444069427935075,0.15292969200754528,-0.4933208769671099,0.28768207245178085,0.009911656861122196,Mexico,1988
-3.5386225715260022,0.6444790946852664,0.09970243359523803,-0.4944487164086504,0.2836252717561666,-0.013103830540774518,Mexico,1989
-0.6297036097399487,-0.6331195900875953,-0.8364908744973866,0.053823995089970086,0.047875948046028766,-0.18964706332651243,Morocco,1984
0.06811117273798847,-0.6264007351255956,-0.919584127044916,0.03381579431633189,0.03306086226088821,-0.1973929366795631,Morocco,1985
-0.7415634692781308,-0.6176505329865989,-0.9537593089328349,0.012202754791714808,0.014329825554824868,-0.21813896816287257,Morocco,1986
-0.6692381629792691,-0.6095954735279187,-0.9252708087936813,-0.012243825132574585,0.004073325387635869,-0.24457926926853196,Morocco,1987
-0.623227007141198,-0.6059204362555315,-0.8593545131720673,-0.039999747681310455,0,-0.2414027714197838,Morocco,1988
-0.7733534837285256,-0.6019312015704573,-0.7466489051879347,-0.04236574052010681,0.1500938791316439,-0.14663522316529704,Morocco,1989
-0.4674804978356435,-1.1021458158904598,-2.3500470152282045,0.5754676954372075,-1.0507363406220809,-0.5573718434518298,Mozambique,1984
-0.4239949321667935,-1.096195873347021,-2.3276975355594463,0.5826134689256663,-1.0655514264072217,-0.5651177168048803,Mozambique,1985
-0.2232865987120336,-1.089858651463367,-2.2144274569353164,0.5898370482298159,-1.0842824631132848,-0.5858637482881899,Mozambique,1986
0.18124420218895204,-1.0841267911011394,-2.072673261631223,0.5960843291687326,-1.0945389632804738,-0.6123040493938493,Mozambique,1987
0.4676351141175324,-1.078063246743524,-2.1387857287495966,0.6010808791646561,-1.0986122886681098,-0.6091275515451011,Mozambique,1988
0.2349112064345737,-1.0717638843830624,-2.545052917134658,0.6098880959422993,-1.102669089363724,-0.6321430389469977,Mozambique,1989
-0.9265788405290603,-0.9116085042020456,-2.4396591739178914,0.47943261527493414,0.33555802049780964,0.06166736495439353,Nepal,1984
-0.8542596901246038,-0.9058817850198015,-2.3575504987091276,0.486432763067773,0.320742934712669,0.05392149160134307,Nepal,1985
-0.7497220573376381,-0.9013182421248989,-2.2715858707752647,0.4935059392913838,0.3020118980066057,0.03317546011803349,Nepal,1986
-0.6346187748780447,-0.8974486762958527,-2.265045154278679,0.4995978007528186,0.2917553978394168,0.006735159012374072,Nepal,1987
-0.5227846219928752,-0.8932686746197519,-2.2839677385940944,0.5044336596481126,0.28768207245178085,0.009911656861122196,Nepal,1988
-0.38923779853383883,-0.8893012509571325,-2.2375682173866975,0.5125423101996308,-0.00405680069561443,-0.2644182588216806,Nepal,1989
-0.1944402011577333,-1.8506098092834449,-1.6712885721203585,0.5289476798023147,-1.0507363406220809,-0.5573718434518298,Niger,1984
0.3272580199442651,-1.834203598708059,-1.8467248749431369,0.5367307207097403,-1.0655514264072217,-0.5651177168048803,Niger,1985
0.19014437131319434,-1.8214471879374097,-1.9477987936813674,0.54461195022488,-1.0842824631132848,-0.5858637482881899,Niger,1986
0.29576779702292133,-1.8106919712103813,-1.9114051140351007,0.5515382581147806,-1.0945389632804738,-0.6123040493938493,Niger,1987
0.31166484579488896,-1.8004774966899444,-1.8578833432831943,0.5572362714529361,-0.6931471805599453,-0.5290848438715648,Niger,1988
0.012741186297029534,-1.7912361873170877,-1.7565955567703881,0.5646414143221198,-1.102669089363724,-0.6321430389469977,Niger,1989
-4.498775852741935,0.868829038782774,-0.563060824752807,0.2811762135977527,-0.6452712325139165,-0.4773291357782934,Nigeria,1984
-4.6398799943508395,0.8816426169805509,-0.6176160973456584,0.28821545450844877,-0.6600863182990571,-0.4850750091313439,Nigeria,1985
-4.1751691592205935,0.8945560389149007,-0.5884602425500053,0.2953290107076351,-0.6788173550051204,-0.5058210406146535,Nigeria,1986
-4.054097213725876,0.9068114872023787,-0.6616862879209608,0.30146260360641075,-0.4013917827205285,-0.445249964730683,Nigeria,1987
-3.5363151178325922,0.9187921471121471,-1.0675724142696013,0.3063416144028765,-0.1823215567939546,-0.34676328707761,Nigeria,1988
-2.5727745931883597,0.9299202452246914,-1.5895414721072219,0.31204637117114553,-0.4095219088037787,-0.4650889542838317,Nigeria,1989
0.6068181862957083,-3.528579942330383,1.3621303511105538,-0.38665315897790276,-0.6452712325139165,-0.4773291357782934,Oman,1984
0.6362246418475108,-3.5034890953279345,1.4252607752390125,-0.4350297572087761,-0.6600863182990571,-0.4850750091313439,Oman,1985
0.5513512366723793,-3.478685002040478,1.503875946746506,-0.4885725331207744,-0.6788173550051204,-0.5058210406146535,Oman,1986
-1.1542473155137196,-3.4545561933672557,1.4975634123519412,-0.5492455840668371,-0.6890738551723095,-0.5322613417203128,Oman,1987
-3.9740693531146745,-3.4309453603878164,1.3787923042862156,-0.618484019921116,-0.6931471805599453,-0.5290848438715648,Oman,1988
-1.2890183988732866,-3.4072473342310508,1.2198612232552757,-0.667982305382803,-0.6972039812555597,-0.5521003312734615,Oman,1989
-1.3422072440707027,0.8344918521622811,-1.6427151996763025,0.3311866341724142,-0.6452712325139165,-0.4773291357782934,Pakistan,1984
-1.384121690111951,0.8460093570102951,-1.6055628181262487,0.33559273551945984,0.03306086226088821,-0.1973929366795631,Pakistan,1985
-1.3397168062347928,0.8588623135208088,-1.5638398907941669,0.3399792844453739,0.014329825554824868,-0.21813896816287257,Pakistan,1986
-1.4734840631342063,0.8708767296986268,-1.5420450105690526,0.34328688118846556,0.004073325387635869,-0.24457926926853196,Pakistan,1987
-1.0386812991392143,0.8835921223547112,-1.545011022002855,0.3452354055241499,0.4054651081081644,0.16406233668838047,Pakistan,1988
-1.3453541835063452,0.8966904364741519,-1.5444210368267524,0.35069397073056985,0.40140830741255,0.1410468492864839,Pakistan,1989
0.09222264866876712,-2.9420109050783525,0.060751662406074075,-1.200605177623148,0.33555802049780964,0.06166736495439353,Panama,1984
-0.048979573534532195,-2.940887202038224,0.11975155169365347,-1.201145957635312,0.03306086226088821,-0.1973929366795631,Panama,1985
-0.46728249417627504,-2.9396243514537104,0.20346848256972397,-1.2019224209982393,0.014329825554824868,-0.21813896816287257,Panama,1986
-0.7527478437989021,-2.939764933207918,0.2858194633011187,-1.204008521618467,-0.17824823140631876,-0.34993978492635813,Panama,1987
-1.3740949339170945,-2.93987732622708,0.33251526898262507,-1.2077002776328294,-0.40546510810816444,-0.4420734668819349,Panama,1988
-1.695195785908324,-2.9404453253795784,0.23252334661616206,-1.210460257181141,-1.102669089363724,-0.6321430389469977,Panama,1989
1.1311184866732509,-2.4830213165544834,-0.8684424743039889,-0.15800753050970953,0.6540117516163442,0.6212831528898164,Papua New Guinea,1984
0.8117982712991111,-2.4789434897695886,-0.8367782233606833,-0.16556823087052341,0.6391966658312037,0.6135372795367658,Papua New Guinea,1985
0.6884630000432767,-2.4744595320769247,-0.794000089445967,-0.1737617932807409,0.6204656291251404,0.5927912480534563,Papua New Guinea,1986
0.8644058897208492,-2.4712465752971973,-0.7643404419810442,-0.18369708336411503,0.6102091289579514,0.5663509469477969,Papua New Guinea,1987
1.0032015905006617,-2.4680450512827212,-0.7390683472975652,-0.19570927427785995,0.5108256237659907,0.3463838934823353,Papua New Guinea,1988
0.8074678323672443,-2.4651812947346623,-0.682524377018396,-0.2024701819233641,0.6020790028747012,0.5465119573946483,Papua New Guinea,1989
-0.7895057438234695,-2.4249256261740255,-0.08234918123459932,-0.6471226679047988,-0.13444560874792594,-0.2950075789843387,Paraguay,1984
-0.898177331773074,-2.4137729429687953,-0.10785486963545443,-0.6375540213202502,-0.14926069453306645,-0.3027534523373892,Paraguay,1985
-0.7653201993851652,-2.403175622799822,-0.21445008660972711,-0.6278346004542821,-0.39113528255333957,-0.4188096636250236,Paraguay,1986
-0.593004099146427,-2.3939389773018904,-0.4049664410731468,-0.6190151546219604,-0.4013917827205285,-0.445249964730683,Paraguay,1987
-0.7019600094448294,-2.385566590521351,-0.5347678837848354,-0.6113665521522521,-0.6931471805599453,-0.5290848438715648,Paraguay,1988
-0.5804150983014547,-2.377579850525814,-0.5381820682896579,-0.6023240528637421,0.2836252717561666,-0.013103830540774518,Paraguay,1989
-0.6324681951293971,-0.757413882817052,-0.37200558799009775,0.13685038001214267,0.5587015718120194,0.39813960157560657,Peru,1984
-0.7124153809880199,-0.7558156855950835,-0.429108042694205,0.1372044946858581,0.5438864860268788,0.39039372822255614,Peru,1985
-0.9980536802855855,-0.7542948176298298,-0.45083886467395745,0.1373658977457208,0.5251554493208156,0.3696476967392466,Peru,1986
-0.9508457124057348,-0.7537927164467401,-0.43367654695557817,0.13626380704499094,0.5148989491536266,0.34320739563358715,Peru,1987
-1.0461218420742526,-0.7530908051322408,-0.33360323918940094,0.13360569627227925,0.5108256237659907,0.3463838934823353,Peru,1988
-1.0129982835077707,-0.7520736971801469,-0.3657660404851063,0.13308293698608586,0.40140830741255,0.1410468492864839,Peru,1989
-1.4407831302519034,0.2982650355134527,-0.8749571553251826,-0.5271049944469991,0.20202662787328704,-0.07186402767012891,Philippines,1984
-1.339666890652101,0.30190223438257924,-0.9340771343474829,-0.528120180274788,0.320742934712669,0.05392149160134307,Philippines,1985
-0.8007748037060283,0.30538215254601697,-1.0104546526093803,-0.5293945276410296,0.41979493366298926,0.18732613994529182,Philippines,1986
-1.0426034766953134,0.3076017604222864,-1.0341648970328186,-0.532003777632331,0.6102091289579514,0.5663509469477969,Philippines,1987
-0.9646354505132997,0.3095519307993788,-1.004771513030571,-0.5362459216841439,0.5108256237659907,0.3463838934823353,Philippines,1988
-1.057428649469672,0.3112039889810017,-0.9599076972696025,-0.5395857122303188,0.5067688230703762,0.32336840608043854,Philippines,1989
-1.1631800603905862,-1.388563336531672,0.2579197273170231,-1.476681703954621,0.7410231286059741,0.9089652253415972,Portugal,1984
-1.2068038074468985,-1.4020489558818574,0.19567539505635007,-1.5364236888387626,0.7262080428208335,0.9012193519885467,Portugal,1985
-1.0065686179542142,-1.4171080131265066,0.18346781586305447,-1.5527833950715517,0.7074770061147702,0.8804733205052371,Portugal,1986
-1.7884815248092396,-1.4340276229518452,0.2881807394867985,-1.5565080941467186,0.6972205059475812,0.8540330193995778,Portugal,1987
-1.2905391367415981,-1.4510364826488253,0.48470708432455045,-1.6481034371022742,0.6931471805599453,0.8572095172483257,Portugal,1988
-1.6314139795826967,-1.4679926232944005,0.7099619543494157,-1.6973456734011234,0.6890903798643309,0.8341940298464292,Portugal,1989
-0.08454547422768532,-1.9359634272973751,-1.9351031631654962,0.4281011536768295,-0.6452712325139165,-0.4773291357782934,Rwanda,1984
-0.10134761077307769,-1.9241286381311122,-1.8837661466234858,0.43579860058862174,-0.6600863182990571,-0.4850750091313439,Rwanda,1985
-0.0945861333571765,-1.9117062973781696,-1.8276544818393043,0.44359154790967087,-0.6788173550051204,-0.5058210406146535,Rwanda,1986
0.019574879143398102,-1.8997088997194278,-1.718501447910609,0.4504267567463691,-0.6890738551723095,-0.5322613417203128,Rwanda,1987
0.011201879992805003,-1.8867875059838726,-1.6388297772205098,0.45603071716793325,-0.6931471805599453,-0.5290848438715648,Rwanda,1988
-0.12375490504954045,-1.8728288766231034,-1.6050456586431872,0.46461689196671624,-0.6972039812555597,-0.5521003312734615,Rwanda,1989
-2.307800375049381,-1.23513506192015,2.000415235941314,-0.02105264943366619,-1.0507363406220809,-0.5573718434518298,Saudi Arabia,1984
-2.653758536831474,-1.2029189133520677,1.8848656972638493,-0.03203683824600054,-1.0655514264072217,-0.5651177168048803,Saudi Arabia,1985
-2.7481404300109213,-1.176022929715345,1.7394836411950827,-0.04388671185932874,-1.0842824631132848,-0.5858637482881899,Saudi Arabia,1986
-3.1399962058648376,-1.150353571897603,1.644550665491856,-0.05773574960013794,-1.0945389632804738,-0.6123040493938493,Saudi Arabia,1987
-3.318469059027306,-1.1421066753087445,1.5282349315518406,-0.07394733881281347,-1.0986122886681098,-0.6091275515451011,Saudi Arabia,1988
-3.5625862656926177,-1.1336794674117199,1.3836305291865951,-0.08147687063673238,-1.102669089363724,-0.6321430389469977,Saudi Arabia,1989
0.6553157071240383,-1.8736871443807486,-1.3621002944476142,0.01073342856506008,0.33555802049780964,0.06166736495439353,Senegal,1984
0.32769771997821995,-1.8646956438084157,-1.4473388129113545,0.017460289544251235,0.320742934712669,0.05392149160134307,Senegal,1985
0.8370868873135974,-1.854878147797258,-1.467213055105095,0.024251093307889424,0.3020118980066057,0.03317546011803349,Senegal,1986
0.927638899016666,-1.8460016732167523,-1.3671035610727205,0.060047286056245604,0.2917553978394168,0.006735159012374072,Senegal,1987
0.774074357565085,-1.8369676523464245,-1.1958267497932802,0.06509370962267859,0.28768207245178085,0.009911656861122196,Senegal,1988
0.8389177491745301,-1.8277276425919957,-1.001754807205103,0.039151117151882235,0.2836252717561666,-0.013103830540774518,Senegal,1989
-0.5881370490859632,-2.4274434621663667,-1.574661736431287,0.6576364479510494,0.047875948046028766,-0.18964706332651243,Sierra Leone,1984
-0.6107495984716125,-2.4235689396719775,-1.549992966971438,0.666048623954527,-0.14926069453306645,-0.3027534523373892,Sierra Leone,1985
-0.4729182256394384,-2.4193242199173906,-1.5212802763753708,0.6745782766849064,-0.16799173123912972,-0.32349948382069876,Sierra Leone,1986
-0.7463119467721553,-2.4155725791724945,-1.4440646022088488,0.6821731968678469,-0.17824823140631876,-0.34993978492635813,Sierra Leone,1987
-0.3684086709323735,-2.4116332292858464,-1.545011022002855,0.688560969544634,-0.1823215567939546,-0.34676328707761,Sierra Leone,1988
-0.46664401665596916,-2.4070905885535594,-1.7936368284507374,0.6972858889284145,-0.4095219088037787,-0.4650889542838317,Sierra Leone,1989
-0.6406972184512469,-2.7721850902700864,1.272387339477579,-2.1395235350192374,0.047875948046028766,-0.18964706332651243,Singapore,1984
-1.2649330741394993,-2.780986375682571,1.436916717967374,-2.1886374604724548,0.03306086226088821,-0.1973929366795631,Singapore,1985
-1.2006872748456636,-2.790167459379275,1.5376875865357753,-2.203370961212701,0.014329825554824868,-0.21813896816287257,Singapore,1986
-1.44509167319382,-2.8008063419977867,1.5510007823574385,-2.255625441693168,0.004073325387635869,-0.24457926926853196,Singapore,1987
-1.505092973886359,-2.808879286257816,1.5826655645352412,-2.314933309344846,0,-0.2414027714197838,Singapore,1988
-0.09895050232639492,-2.816027061417183,1.6738663796690731,-2.3449508335141522,0.1500938791316439,-0.14663522316529704,Singapore,1989
0.7776503372849479,-2.0461715582271296,-2.4396591739178914,0.5080264146416749,-1.7438835211820263,-0.6314798156055518,Somalia,1984
0.6792752632600761,-2.0367804864967947,-2.4528606785134524,0.5154834624898655,-1.7586986069671668,-0.6392256889586022,Somalia,1985
0.9048810343774685,-2.0266620083851765,-2.36395919090628,0.5230283785577055,-1.7774296436732302,-0.6599717204419118,Somalia,1986
0.998797585669579,-2.0171617132498705,-2.327565511260013,0.5296075546208104,-1.7876861438404192,-0.6864120215475712,Somalia,1987
0.6727379474820314,-2.0070149329820324,-2.2839677385940944,0.5349470871965816,-1.791759469228055,-0.6832355236988231,Somalia,1988
0.6147716874683693,-1.9968514159001811,-2.2375682173866975,0.5431352091011562,-1.7958162699236693,-0.7062510111007199,Somalia,1989
-0.029466492978812566,-0.9528022483211828,-1.700702457326652,-1.0746412567278207,0.33555802049780964,0.06166736495439353,Sri Lanka,1984
-0.08402526912375113,-0.9578631043296327,-1.6199515555783484,-1.113470790379026,0.320742934712669,0.05392149160134307,Sri Lanka,1985
-0.052109079194457016,-0.9604051241883597,-1.4938813021872563,-1.1560519669321419,0.3020118980066057,0.03317546011803349,Sri Lanka,1986
-0.19638723689370438,-0.9664048745353228,-1.3795260810712777,-1.204008521618467,0.2917553978394168,0.006735159012374072,Sri Lanka,1987
-0.03773700607298452,-0.9736869534788744,-1.3429843941295678,-1.2426383289941099,0.28768207245178085,0.009911656861122196,Sri Lanka,1988
-0.16128831694375007,-0.9832071760190577,-1.345088134206261,-1.2578197272199991,-0.00405680069561443,-0.2644182588216806,Sri Lanka,1989
-0.04604307210399038,-0.6474712105824714,-1.4627438202273015,0.315077765273434,-0.6452712325139165,-0.4773291357782934,Sudan,1984
0.4415215954943033,-0.6372934436063145,-1.5365699466392972,0.3209183245901997,-0.6600863182990571,-0.4850750091313439,Sudan,1985
0.12091052265358701,-0.6278761593712568,-1.5932537760004601,0.32679228016342005,0.014329825554824868,-0.21813896816287257,Sudan,1986
0.03908239957247059,-0.6203045623910275,-1.5274462111479,0.3316432207564021,0.004073325387635869,-0.24457926926853196,Sudan,1987
0.05125605136844604,-0.6135874826325147,-1.4322155278575106,0.33519424402465936,0,-0.2414027714197838,Sudan,1988
-0.227726052797074,-0.6078099692666679,-1.433195401716528,0.34187106696820363,-1.7958162699236693,-0.7062510111007199,Sudan,1989
0.7243457894307593,-1.3877707079357304,-0.02765929493797892,-0.3883787849453726,-1.0507363406220809,-0.5573718434518298,Syrian Arab Republic,1984
0.5623305200706241,-1.3728448430732827,0.009573115422489292,-0.404033656839812,-1.0655514264072217,-0.5651177168048803,Syrian Arab Republic,1985
0.5895562994913655,-1.3574058155060922,0.04269526198197212,-0.42091388464695967,-1.0842824631132848,-0.5858637482881899,Syrian Arab Republic,1986
0.489104167754601,-1.3425384812528072,0.019190800047170154,-0.4401962283792082,-1.0945389632804738,-0.6123040493938493,Syrian Arab Republic,1987
-0.8254837120735955,-1.3272575733822654,-0.13657553500575073,-0.4622946034040093,-1.0986122886681098,-0.6091275515451011,Syrian Arab Republic,1988
